,Side,Beat_ID,Prev_Beat_ID,Curr0-0,Curr0-1,Curr0-2,Curr0-3,Curr1-0,Curr1-1,Curr1-2,Curr1-3,Curr2-0,Curr2-1,Curr2-2,Curr2-3,Prev0-0,Prev0-1,Prev0-2,Prev0-3,Prev1-0,Prev1-1,Prev1-2,Prev1-3,Prev2-0,Prev2-1,Prev2-2,Prev2-3,Flow
22409,0,*-1-1-1-1-1-1-1-1-1+3-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22410,0,*-1-1-1-1-1-1-1-1+2-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22411,1,*-1-1-1-1-1-1-1-1-1-1-1+12*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22412,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22413,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22414,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22415,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22416,0,*-1-1-1-1+4-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22417,1,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22418,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22419,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22420,0,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22421,1,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22422,0,*-1-1-1-1-1-1-1-1-1+7-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22423,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22424,0,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22425,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22426,0,*-1-1-1-1-1-1-1-1-1+3-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22427,1,*-1-1-1-1-1-1+11-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22428,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1+2-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,True
22429,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,True
22430,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22431,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1+13-1-1-1-1-1-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,True
22432,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22433,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22434,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1+13-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,True
22435,0,*-1-1-1-1-1-1-1+3-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22436,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22437,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1+13-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,True
22438,1,*-1-1-1-1-1-1-1-1-1-1-1+14*,*-1-1-1-1+13-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,True
22439,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22440,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1+13-1-1-1-1-1-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,True
22441,0,*-1-1-1-1-1-1-1-1-1+7-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22442,1,*-1-1-1-1-1-1-1-1-1-1+16-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22443,0,*-1-1-1-1-1-1-1-1-1-1+0-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22444,1,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22445,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22446,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22447,1,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22448,0,*-1-1-1-1-1-1+5-1-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22449,1,*-1-1-1-1-1-1-1-1-1-1+15-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22450,0,*-1-1-1-1-1-1-1-1-1+6-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22451,1,*-1-1-1-1-1-1-1-1-1+9-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22452,0,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22453,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22454,0,*-1-1-1-1+6-1-1-1-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22455,1,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22456,0,*-1-1-1-1-1-1-1-1-1-1+0-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22457,1,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22458,0,*-1-1-1-1-1-1-1-1+1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22459,1,*-1-1-1-1-1-1-1-1-1+10-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22460,0,*-1-1-1-1-1-1-1+3-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True
22461,1,*-1-1-1-1+11-1-1-1-1-1-1-1*,*-1-1-1-1-1+13-1-1-1-1-1-1*,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,True
22462,0,*-1-1-1-1-1-1-1+3-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22463,0,*-1+0-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22464,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22465,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22466,1,*-1-1+9-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22467,0,*-1+0-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22468,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22469,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22470,1,*-1-1+9-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22471,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22472,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22473,0,*-1-1-1-1-1+5-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22474,1,*-1-1-1-1-1-1+15-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22475,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22476,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22477,0,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22478,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22479,0,*-1-1-1-1-1+7-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22480,1,*-1-1-1-1-1-1+13-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22481,0,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22482,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22483,0,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22484,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22485,0,*-1-1-1-1-1+7-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22486,1,*-1-1-1-1-1-1+13-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22487,0,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22488,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22489,0,*-1-1-1-1-1-1-1+3-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22490,1,*-1-1-1-1+11-1-1-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22491,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22492,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22493,0,*-1-1-1-1-1+5-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,True
22494,1,*-1-1-1-1-1-1+15-1-1-1-1-1*,*-1-1-1-1+11-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,True
22495,0,*-1-1-1-1-1+7-1-1-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22496,0,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22497,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22498,0,*-1-1-1-1-1-1-1+3-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22499,1,*-1-1-1-1+11-1-1-1-1-1-1-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22500,0,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22501,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22502,0,*-1-1-1-1-1+5-1-1-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22503,1,*-1-1-1-1-1-1+15-1-1-1-1-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22504,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22505,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22506,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22507,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22508,0,*+0-1-1-1-1-1-1-1-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22509,1,*-1-1-1+9-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22510,0,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22511,1,*-1-1-1-1-1-1-1+16-1-1-1-1*,*-1-1-1-1-1-1+13-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,True
22512,0,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
22513,0,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
