,Side,Beat_ID,Prev_Beat_ID,Curr0-0,Curr0-1,Curr0-2,Curr0-3,Curr1-0,Curr1-1,Curr1-2,Curr1-3,Curr2-0,Curr2-1,Curr2-2,Curr2-3,Prev0-0,Prev0-1,Prev0-2,Prev0-3,Prev1-0,Prev1-1,Prev1-2,Prev1-3,Prev2-0,Prev2-1,Prev2-2,Prev2-3,Flow,Prev_Key,Curr_Key
22116,1,*-1-1-1-1-1-1-1-1-1+10-1-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,56
22117,0,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,89
22118,1,*-1+9-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,19
22119,0,*-1-1-1-1-1-1-1-1-1+7-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,141
22120,0,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,23
22121,1,*-1-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,53
22122,0,*-1-1-1-1-1-1-1-1-1-1+1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,22
22123,1,*-1-1-1+9-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,6
22124,1,*-1-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,53
22125,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,1
22126,1,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,28
22127,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,27
22128,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,3
22129,0,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,4
22130,1,*-1-1-1-1-1-1-1-1+15-1-1-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,101
22131,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,10
22132,0,*-1-1-1-1-1-1-1+3-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,71
22133,0,*-1-1-1-1-1-1-1-1-1-1+1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,22
22134,1,*-1-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1-1-1-1-1+14-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,True,85,53
22135,0,*-1-1-1-1-1-1-1-1-1-1+0-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,86
22136,0,*-1-1-1-1+6-1-1-1-1-1-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,32
22137,1,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,17
22138,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,27
22139,1,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,28
22140,0,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,15
22141,1,*-1-1-1-1-1-1-1+16-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,63
22142,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,27
22143,1,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,28
22144,0,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,4
22145,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,2
22146,0,*-1-1-1-1-1-1-1-1-1+3-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,51
22147,1,*-1-1-1-1-1-1+11-1-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,52
22148,0,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,14
22149,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,10
22150,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,7
22151,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,13
22152,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,90
22153,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,87
22154,1,*-1-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,53
22155,0,*-1-1-1-1-1-1-1-1-1-1+1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,22
22156,1,*-1-1-1-1-1-1-1+9-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,95
22157,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,27
22158,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,3
22159,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1+2-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,True,117,7
22160,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True,6,90
22161,0,*-1-1-1-1-1-1-1-1+5-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,30
22162,1,*-1-1-1-1-1-1-1-1-1-1-1+13*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,31
22163,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,1
22164,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,3
22165,0,*-1-1-1-1+4-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,68
22166,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,90
22167,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,87
22168,0,*-1-1-1-1+6-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,32
22169,0,*-1-1-1-1-1-1-1-1+5-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,30
22170,1,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,28
22171,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,1
22172,1,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,13
22173,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,87
22174,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,90
22175,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,87
22176,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,1
22177,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,3
22178,0,*-1-1-1-1+4-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True,7,68
22179,1,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True,13,85
22180,0,*+0-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,5
22181,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,2
22182,0,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,15
22183,1,*-1-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,53
22184,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,27
22185,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,90
22186,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,87
22187,0,*-1-1-1-1-1-1-1-1-1-1+1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,22
22188,1,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,59
22189,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,27
22190,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,3
22191,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,1
22192,1,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,85
22193,0,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,87
22194,1,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,90
22195,0,*-1-1-1-1-1-1-1-1+1-1-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,25
22196,1,*-1-1-1-1-1-1-1-1-1+10-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,56
22197,0,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,27
22198,1,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True,56,28
22199,0,*-1-1-1-1-1-1-1-1-1-1+1-1*,*-1-1-1-1+4-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,True,68,22
22200,0,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,89
22201,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,1
22202,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,3
22203,0,*-1-1-1-1-1-1-1-1-1-1+0-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,86
22204,1,*-1-1-1-1-1-1-1-1-1+9-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,94
22205,0,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,7
22206,1,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,10
22207,0,*-1+0-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,11
22208,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,3
22209,0,*-1+1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,210
22210,1,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,28
22211,0,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,4
22212,1,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,2
22213,0,*-1-1-1-1+3-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,57
22214,1,*-1-1-1-1-1-1-1+11-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,61
22215,0,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,1
22216,1,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1-1+9*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,True,59,3
22217,0,*-1-1-1-1-1-1-1-1-1-1+0-1*,*-1-1-1-1-1-1-1+5-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,True,87,86
